Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
121,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2042.515913,2057.164916,14.649003000000222,2.8267,3.8362,1.0094999999999996,4.3362,4.6406,0.3044000000000002,bzc,bzc,1,,0,1,0,1,-8.0,8.0,"[4.6406, 4.7636, 4.8821, 5.0067, 5.144, 5.2755, 5.4345, 5.572900000000001]","[4.692, 4.8051, 4.925, 5.0491, 5.1699, 5.3122, 5.4701, 5.6093]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6275096194620805,0.3724903805379161
122,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2057.179613,2071.8523149999996,14.672702000000301,2.8229,3.8324,1.0094999999999996,4.3324,4.6643,0.3319000000000001,efg,efg,1,,0,1,1,2,0.0,0.0,"[4.6643, 4.795100000000001, 4.912, 5.038, 5.171200000000001, 5.312, 5.4748]","[4.7225, 4.837400000000001, 4.9623, 5.0875, 5.2089, 5.3567, 5.502800000000001]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.570239075845453,0.4297609241545497
123,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,2071.867113,2091.515416,19.648303000000396,2.8206,3.8301,1.0094999999999996,4.3301,4.6481,0.3180000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6481, 4.7823]","[4.6971, 4.8244]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.8931998549321377,0.10680014506785769
124,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,2091.529712,2106.198616,14.668904000000115,2.8279,3.8374,1.0095,4.3374000000000015,4.6605,0.3230999999999993,dyf,dyf,1,,0,1,1,2,-2.0,2.0,"[4.6605, 4.7809, 4.8909, 5.0048, 5.1323, 5.2620000000000005, 5.3908000000000005, 5.5286, 5.681100000000001, 5.8345]","[4.7113000000000005, 4.8181, 4.9313, 5.0509, 5.1722, 5.2936000000000005, 5.4189, 5.5755, 5.7071000000000005, 5.8708]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5816341356726522,0.41836586432735057
125,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2106.212113,2120.9267170000007,14.714603999999778,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7062,0.3785999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7062, 4.8295, 4.941400000000001, 5.0579, 5.1797, 5.3184000000000005, 5.4591, 5.5924000000000005]","[4.748600000000001, 4.87, 4.9827, 5.1027000000000005, 5.220000000000001, 5.3543, 5.487900000000001, 5.6248000000000005]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5396270713987682,0.46037292860123635
126,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2120.942312,2135.593316,14.651003999999833,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6426,0.3149999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6426, 4.7328, 4.8462000000000005, 4.9618, 5.0772, 5.1984, 5.312600000000001, 5.4506000000000006, 5.5881, 5.7317, 5.876600000000001, 6.022200000000001]","[4.6656, 4.7811, 4.8914, 5.0045, 5.1202000000000005, 5.2331, 5.3574, 5.493600000000001, 5.6268, 5.7667, 5.9156, 6.0536]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.523819994454333,0.4761800055456725
127,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2135.608212,2150.284716,14.676504000000026,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6681,0.3404999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6681, 4.7907, 4.9084, 5.0533]","[4.7255, 4.836, 4.9528, 5.0899]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6479713824627825,0.35202861753721626
128,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2150.3003120000008,2164.988516,14.688204000000045,2.8206,3.8301,1.0094999999999996,4.3301,4.6804000000000014,0.3503000000000007,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.680400000000001, 4.792800000000001, 4.8955, 5.0115, 5.1349, 5.2614, 5.3870000000000005, 5.5267, 5.6690000000000005, 5.827100000000001, 5.9927]","[4.7159, 4.8181, 4.9309, 5.0484, 5.1737, 5.2915, 5.4305, 5.5721, 5.7249, 5.8685, 6.0069]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.02213933777222867,0.9778606622277719
129,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2165.001312000001,2179.653016,14.651704000000336,2.8206,3.8301,1.0094999999999996,4.3301,4.6439,0.3138000000000005,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6439, 4.7654000000000005, 4.872, 4.9825, 5.0978, 5.2215, 5.347700000000001, 5.482, 5.6835]","[4.6794, 4.7876, 4.9054, 5.0234000000000005, 5.1418, 5.261, 5.3897, 5.532900000000001, 5.6972000000000005]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.36820434241294786,0.6317956575870485
130,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,2179.665012,2199.305116,19.64010400000007,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6399,0.3122999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6399, 4.756600000000001]","[4.6708, 4.788600000000001]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.960483950444856,0.0395160495551423
131,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,2199.3176120000007,2218.916716,19.599104000000352,2.8247,3.8342,1.0095,4.3342,4.5989,0.2647000000000004,fme,fme,1,,0,1,1,2,2.0,2.0,"[4.5989, 4.6856]","[4.6126000000000005, 4.7372000000000005]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.07604445721451727,0.9239555427854894
132,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,2218.934413,2233.6366160000002,14.702202999999828,2.8289,3.8384,1.0095,4.3384,4.6944,0.3559999999999998,ffz,ffz,1,,0,1,1,2,2.0,-2.0,[],[],"[4.6944, 4.8142000000000005, 4.9199, 5.0301, 5.1408000000000005, 5.2662, 5.3918, 5.530200000000001, 5.6787, 5.8353]","[4.7286, 4.8363000000000005, 4.9454, 5.0633, 5.1824, 5.3021, 5.4346000000000005, 5.575200000000001, 5.7199, 5.866700000000001]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6609903139830269,0.33900968601696974
133,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2233.651612,2248.357316,14.705703999999967,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6973,0.3696999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6973, 4.821000000000001, 4.9308000000000005, 5.0744]","[4.7417, 4.861800000000001, 4.9778, 5.1035]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.17651096631347535,0.8234890336865219
134,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,2248.372513,2268.042816,19.670303000000327,2.8271,3.8366,1.0094999999999996,4.3366,4.6701000000000015,0.3335000000000008,cit,cit,1,,0,1,1,2,-4.0,4.0,[],[],[4.670100000000001],[4.7123],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.48800928749312955,0.5119907125068758
135,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,2268.060113,2282.747716,14.687602999999855,2.8206,3.8301,1.0094999999999996,4.3301,4.6798,0.3497000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6798, 4.7971, 4.9105, 5.0214, 5.1473, 5.2700000000000005, 5.3944, 5.540900000000001, 5.7027]","[4.7216000000000005, 4.8228, 4.938000000000001, 5.0598, 5.1891, 5.3101, 5.4427, 5.5808, 5.7188]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5961788571120407,0.4038211428879538
136,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2282.764012,2297.447515,14.683502999999744,2.8241,3.8336,1.0095,4.3336000000000015,4.6751000000000005,0.3414999999999999,efk,efk,1,,0,1,1,2,0.0,-0.0,"[4.6751000000000005, 4.7895, 4.8947, 5.0093000000000005, 5.1337, 5.2734000000000005, 5.4232000000000005, 5.558800000000001, 5.7104]","[4.7178, 4.822, 4.9365000000000006, 5.0491, 5.1725, 5.3081000000000005, 5.449, 5.5863000000000005, 5.7294]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.12478538594220367,0.8752146140578031
137,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2297.4635120000007,2312.170016,14.706504000000225,2.8255000000000003,3.835,1.0094999999999996,4.335,4.6981,0.3631000000000002,dkl,dkl,1,,0,1,1,2,-2.0,2.0,"[4.6981, 4.8173, 4.9313, 5.0559, 5.1875, 5.322500000000001, 5.4763, 5.623200000000001, 5.779800000000001]","[4.7487, 4.861000000000001, 4.974600000000001, 5.0974, 5.2234, 5.3642, 5.5131000000000006, 5.663600000000001, 5.8143]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6217265758530829,0.3782734241469164
138,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2312.188612,2326.871616,14.683003999999983,2.8212,3.8307,1.0095,4.3307,4.6746,0.3438999999999996,bja,bja,1,,0,1,1,2,-8.0,8.0,"[4.6746, 4.8009, 4.920100000000001, 5.0465, 5.1665, 5.3048, 5.470400000000001, 5.604, 5.731400000000001, 5.8975]","[4.7256, 4.8447000000000005, 4.9641, 5.0881, 5.2028, 5.3383, 5.4904, 5.623, 5.7659, 5.929600000000001]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5989176845432155,0.40108231545678286
139,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2326.884312,2341.525016,14.640703999999914,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6323,0.3046999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6323, 4.7567, 4.8636, 4.973800000000001, 5.0886000000000005, 5.2081, 5.3375, 5.4583, 5.598800000000001, 5.7413, 5.870900000000001, 6.028700000000001, 6.800800000000001]","[4.682, 4.793, 4.9015, 5.0147, 5.1303, 5.2513000000000005, 5.3704, 5.5022, 5.6445, 5.7748, 5.9143, 6.0669, 6.8242]",[5.6319],[5.6448],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5208070038880264,0.47919299611197513
140,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2341.543213,2356.183916,14.640703000000027,2.8286,3.8381,1.0095,4.3381,4.6323,0.2942,cqq,cqq,1,,0,1,1,2,-4.0,4.0,"[4.6323, 4.7437000000000005, 4.8529, 4.9593, 5.0840000000000005, 5.2114, 5.6205, 5.7866, 5.9325]","[4.6767, 4.784800000000001, 4.8918, 5.0035, 5.1261, 5.2389, 5.6545000000000005, 5.803, 5.95]",[5.4851],[5.514200000000001],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5749472914131504,0.4250527085868506
141,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,2356.195913,2375.849816,19.653902999999897,2.8206,3.8301,1.0094999999999996,4.3301,4.6537000000000015,0.3236000000000008,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.653700000000001, 4.7794]","[4.702, 4.8146]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.905346778202422,0.09465322179758177
142,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,2375.8655120000008,2390.553916,14.688403999999993,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6800000000000015,0.3524000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.680000000000001, 4.8353]","[4.7573, 4.8765]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.40416466633210374,0.5958353336678971
143,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,2390.568413,2410.176016,19.607602999999926,2.8206,3.8301,1.0094999999999996,4.3301,4.6074,0.2773000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6074, 4.691, 4.8356]","[4.6149, 4.7469, 4.8712]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.8863337804853743,0.1136662195146205
144,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,2410.2578120000007,2429.862716,19.60490400000026,2.8206,3.8301,1.0094999999999996,4.3301,4.6047,0.2746000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6047, 4.7069]","[4.6338, 4.761]",[4.853000000000001],[4.8875],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.879201593612355,0.12079840638764945
145,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,2429.8781129999998,2444.544016,14.665902999999616,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6575000000000015,0.3299000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.657500000000001, 4.7744, 4.8859, 5.0004, 5.122, 5.2503, 5.3941, 5.552700000000001]","[4.7038, 4.810700000000001, 4.923500000000001, 5.0387, 5.152200000000001, 5.2784, 5.4293000000000005, 5.5589]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250807-153837,2025-08-07,15:38:50.070267,16:39:01.737183,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.48338767641565444,0.5166123235843435
