Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1,p2
187,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2968.951631,2983.5604350000012,14.608803999999964,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6011000000000015,0.2735000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.601100000000001, 4.7169, 4.8236, 4.948300000000001, 5.0801, 5.2245, 5.3693, 5.5178]","[4.647600000000001, 4.7603, 4.8817, 5.0114, 5.152, 5.290100000000001, 5.437200000000001, 5.5822]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9687821648902872,0.0196153157656169,0.011602519344092082
188,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2983.571831,2998.2740350000013,14.702203999999714,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6945000000000014,0.3669000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.694500000000001, 4.8171, 4.928100000000001, 5.059, 5.1949000000000005, 5.3387, 5.4798, 5.6332, 5.7795000000000005, 5.955100000000001, 6.1094, 6.2686]","[4.7474, 4.8619, 4.9892, 5.1252, 5.2659, 5.4111, 5.5574, 5.7052000000000005, 5.8653, 6.0185, 6.1867, 6.3537]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9740435663897037,0.012453131585412459,0.013503302024879227
189,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2998.289031,3012.903235,14.614204000000427,2.8206,3.8301,1.0094999999999996,4.3301,4.6059,0.2758000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.625],[4.6282000000000005],"[4.6059, 4.7039, 4.8135, 4.9211, 5.0421000000000005, 5.1772, 5.313400000000001, 5.4731000000000005]","[4.6404000000000005, 4.7527, 4.859100000000001, 4.9717, 5.1058, 5.238, 5.383, 5.5313]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9801035322800696,0.004800456938211422,0.015096010781715814
190,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3012.918031,3027.554335000001,14.636303999999654,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6286000000000005,0.3010000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6286000000000005, 4.7434, 4.865200000000001, 5.0016, 5.135400000000001, 5.2705, 5.4363]","[4.6725, 4.7855, 4.925400000000001, 5.0609, 5.1954, 5.3392, 5.4956000000000005]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9819877333989013,0.0033031049499491994,0.014709161651154748
191,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3027.566331,3047.1463350000013,19.58000399999992,2.8286,3.8381,1.0095,4.3381,4.5798000000000005,0.2417000000000007,eiw,eiw,1,,0,1,1,2,0.0,-0.0,"[4.5798000000000005, 4.6717]","[4.601, 4.7279]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9829467020431446,0.0027512612547034676,0.014302036702148094
192,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,3047.162531,3061.7760350000012,14.613503999999919,2.8274000000000004,3.8369,1.0094999999999996,4.3369,4.6052,0.2683,fgt,fgt,1,,0,1,1,2,2.0,-2.0,[],[],"[4.6052, 4.705]","[4.6306, 4.7504]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9835666907817163,0.0014383342607751561,0.014994974957503135
193,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3061.899531,3076.515635,14.61610400000018,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6084000000000005,0.2808000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6084000000000005, 4.724200000000001, 4.8325000000000005, 4.9569, 5.0928, 5.242100000000001, 5.3913, 5.5384, 5.6897, 5.8504000000000005, 6.0166]","[4.6554, 4.7668, 4.8902, 5.016100000000001, 5.157, 5.3121, 5.4596, 5.6135, 5.7643, 5.9305, 6.0822]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9833278231274191,0.001899508227665881,0.01477266864491796
194,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3076.538431,3096.141335000001,19.602903999999853,2.8206,3.8301,1.0094999999999996,4.3301,4.6027000000000005,0.2726000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6027000000000005, 4.709700000000001]","[4.637700000000001, 4.7644]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9825214166243303,0.002912186676145311,0.014566396699524139
195,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,3096.152631,3110.7985350000013,14.645903999999973,2.8320000000000003,3.8415,1.0094999999999996,4.3415,4.6376,0.2961,hyp,hyp,1,,0,1,1,2,8.0,-8.0,[],[],"[4.6376, 4.7506, 4.855700000000001, 4.9716000000000005, 5.0993, 5.2342]","[4.6851, 4.7957, 4.9046, 5.0279, 5.1569, 5.2956]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9798032121374145,0.001304745291957581,0.018892042570631793
196,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3110.811831,3125.420535,14.608704000000214,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.601,0.2733999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.601, 4.7198]","[4.6502, 4.7799000000000005]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9762520408453959,0.0016038043277129595,0.022144154826890597
197,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3125.438131,3140.092035,14.65390400000024,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6462,0.3186,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6462, 4.7658000000000005, 4.8819, 5.015000000000001, 5.1588, 5.3151, 5.4321, 5.6075, 5.7682]","[4.6925, 4.8166, 4.944100000000001, 5.0819, 5.227, 5.3802, 5.5276000000000005, 5.6807, 5.8253]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9720426297888584,0.002300397177912891,0.025656973033228902
198,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3140.104131,3154.722035,14.617903999999724,2.8261000000000003,3.8356,1.0094999999999996,4.3356,4.6102,0.2745999999999995,blo,blo,1,,0,1,1,2,-8.0,8.0,"[4.6102, 4.6467, 4.6695, 4.6706, 4.6711, 4.7224, 4.8268, 4.9583, 5.0909, 5.2212000000000005, 5.3532, 5.5006, 5.6506, 5.745900000000001, 5.806900000000001, 5.909400000000001, 5.959700000000001, 6.1345, 6.3072, 6.471, 6.653700000000001]","[4.6225000000000005, 4.6686000000000005, 4.670100000000001, 4.6709000000000005, 4.6712, 4.7513000000000005, 4.8889000000000005, 5.0201, 5.1524, 5.2814000000000005, 5.424, 5.5658, 5.7188, 5.7523, 5.8863, 5.954400000000001, 6.050400000000001, 6.2128000000000005, 6.3761, 6.5499, 6.7267]",[4.6988],[4.7537],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.968622723109273,0.0023485496255998247,0.029028727265131123
199,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3154.745231,3169.349535000001,14.604303999999955,2.8206,3.8301,1.0094999999999996,4.3301,4.596,0.2659000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[5.4735000000000005],[5.534000000000001],"[4.596, 4.6851, 4.8016000000000005, 4.9205000000000005, 5.0360000000000005, 5.1557, 5.292800000000001]","[4.629300000000001, 4.736000000000001, 4.8521, 4.9725, 5.0892, 5.2170000000000005, 5.3502]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9640843918083118,0.0016240604876189874,0.03429154770407144
200,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3169.360631,3183.988535,14.627903999999946,2.8301000000000003,3.8396,1.0094999999999996,4.3396,4.6202000000000005,0.2806000000000006,cyn,cyn,1,,0,1,1,2,-4.0,-4.0,"[4.6202000000000005, 4.7302, 4.849200000000001, 4.981800000000001, 5.1196]","[4.662, 4.778300000000001, 4.9043, 5.0477, 5.1867]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9605132295420271,0.002533671514998322,0.03695309894296864
201,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3184.000731,3198.669435,14.668703999999707,2.8206,3.8301,1.0094999999999996,4.3301,4.6604,0.3303000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[5.819500000000001, 5.9933000000000005]","[5.8539, 6.0673]","[4.6604, 4.7607, 4.8723, 4.9866, 5.1022, 5.225700000000001, 5.354, 5.4854, 5.6246, 5.788600000000001]","[4.7041, 4.8067, 4.9231, 5.037, 5.1586, 5.2827, 5.4134, 5.5483, 5.6955, 5.8612]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9524549344972683,0.004559230739917572,0.042985834762815776
202,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,3198.680431,3218.2877350000012,19.60730399999965,2.8206,3.8301,1.0094999999999996,4.3301,4.6071,0.2770000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.6071, 5.0053]","[4.6437, 5.0685]","[4.730300000000001, 4.8579]","[4.7796, 4.92]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9400709989114324,0.013683659882871334,0.04624534120569314
203,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,3218.298531,3232.907235,14.608704000000214,2.8255000000000003,3.835,1.0094999999999996,4.335,4.601,0.266,etb,etb,1,,0,1,1,2,0.0,0.0,"[4.601, 4.7174000000000005, 4.8244, 4.9476, 5.077500000000001, 5.2154, 5.3655]","[4.6488000000000005, 4.7592, 4.8787, 5.0065, 5.137300000000001, 5.2815, 5.425400000000001]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9284177596642427,0.017882270274725876,0.053699970061026586
204,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3232.921731,3247.5258350000013,14.604104000000007,2.8279,3.8374,1.0095,4.3374000000000015,4.5964,0.2589999999999994,bwj,bwj,1,,0,1,1,2,-8.0,8.0,"[4.5964, 4.7054, 4.8227, 4.9567000000000005, 5.0993, 5.2392, 5.3825, 5.552700000000001, 5.9202, 6.1832]","[4.6401, 4.7513000000000005, 4.8867, 5.0204, 5.1667000000000005, 5.303, 5.4545, 5.6191, 5.983300000000001, 6.2222]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9191012087774664,0.019455488805982416,0.06144330241654842
205,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3247.538431,3267.184835,19.646404000000075,2.8321,3.8416,1.0095,4.3416000000000015,4.6462,0.3045999999999997,hrw,hrw,1,,0,0,1,1,8.0,-8.0,"[4.6462, 4.798]","[4.6824, 4.8331]",[4.9626],[5.0198],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9069836239175381,0.02001141515410252,0.07300496092835627
206,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,3267.225831,3286.828836,19.60300499999994,2.8302,3.8397,1.0095,4.3397000000000014,4.6028,0.2630999999999996,hps,hps,1,,0,0,1,1,8.0,-8.0,[4.6028],[4.6459],"[4.7641, 4.8977]","[4.8157000000000005, 4.9548000000000005]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250723-143812,2025-07-23,14:38:25.191165,15:38:39.733082,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.8878395319568474,0.01887038211361255,0.09329008592953382
